# jls-ledger.tsv — every leaf section of java-langspec-1.0.pdf, with its coverage status.
#
# Transcribed from the spec's own table of contents (PDF pp. 7-19, printed vii-xix).
# This file is the WHOLE against which coverage is measured: a subset chosen by hand is
# indistinguishable from completeness unless the whole is written down first.
#
# status: COVERED | N/A | UNCOVERED    (default UNCOVERED; there is no fourth value)
#   COVERED  -> reason_or_templates lists the template ids exercising it (computed, not typed)
#   N/A      -> reason_or_templates is a written reason citing spec text or a TESTED behaviour
#   UNCOVERED-> the honest default
#
# Checked by conformance/check-ledger (gapless numbering, monotone pages, chapter anchoring).
#
# section	title	page	status	reason_or_templates
21.14	The Class java.util.NoSuchElementException	664	UNCOVERED		NoSuchElementException.java present in compiler/lib/java/util/; a program can assert Enumeration.nextElement past the end and Vector.firstElement on an empty Vector throw it, and that the (String) constructor's message is retrievable via getMessage
22.1	The Interface java.io.DataInput	667	UNCOVERED		Present as compiler/lib/java/io/DataInput.java; via DataInputStream a program asserts the exact big-endian reconstruction formulas for readShort/UnsignedShort/Char/Int/Long/Float/Double, readBoolean/readByte sign rules, readLine's \\n \\r \\r\\n handling, readUTF's modified-UTF-8 decode, and EOFException on truncation.
22.2	The Interface java.io.DataOutput	674	UNCOVERED		Present as compiler/lib/java/io/DataOutput.java; via DataOutputStream a program asserts the exact byte sequences written for each primitive width (writeShort/Int/Long/Float/Double), writeBytes low-byte vs writeChars two-byte, writeUTF length prefix + encoding, and round-trip back through DataInput.
22.3	The Class java.io.InputStream	680	UNCOVERED		Present as compiler/lib/java/io/InputStream.java; a user subclass supplying only read() observes the layered defaults — read(b) == read(b,0,b.length), partial fills, -1 at end of file, skip's returned count, available()==0, markSupported()==false and reset() throwing IOException.
22.4	The Class java.io.FileInputStream	684	UNCOVERED		Present as compiler/lib/java/io/FileInputStream.java (host fd via HostIO); a program writes a file then reads it back byte-exact, asserts -1 at EOF, getFD() identity, and FileNotFoundException on a nonexistent path.
22.5	The Class java.io.PipedInputStream	687	N/A	§22.5: a read blocks until another THREAD writes the pipe. With §17 outside this target the read can never be satisfied, so no program can observe the class.	
22.6	The Class java.io.ByteArrayInputStream	689	UNCOVERED		Present as compiler/lib/java/io/ByteArrayInputStream.java; a program asserts the pos/count arithmetic — read() returning buf[pos]&0xff then -1 at count, read(b,off,len) returning min(len,count-pos), skip's k, available()==count-pos, and reset() rewinding pos to 0 so offset-constructed bytes become readable.
22.7	The Class java.io.StringBufferInputStream	692	UNCOVERED		Present as compiler/lib/java/io/StringBufferInputStream.java; a program asserts that each byte is the low eight bits of the corresponding char (high bits discarded), plus available()==count-pos, skip, reset() to pos 0, and -1 at end.
22.8	The Class java.io.SequenceInputStream	694	UNCOVERED		Present as compiler/lib/java/io/SequenceInputStream.java; a program asserts the logical concatenation order for both the (s1,s2) and Enumeration constructors, that each exhausted stream is closed before the next is read, and that -1 appears only after the last stream ends.
22.9	The Class java.io.FilterInputStream	696	UNCOVERED		Present as compiler/lib/java/io/FilterInputStream.java; with an instrumented inner stream a program asserts that every operation is a pure delegation to in (read/skip/available/close/mark/reset/markSupported) and that read(b) goes through read(b,0,b.length) rather than in.read(b).
22.10	The Class java.io.BufferedInputStream	699	UNCOVERED		Present as compiler/lib/java/io/BufferedInputStream.java; a program asserts markSupported()==true, that reset() after mark re-reads the identical byte sequence, that the buffered byte stream matches the unbuffered one exactly, available() >= buffered bytes, and IOException on reset() with no valid mark.
22.11	The Class java.io.DataInputStream	703	UNCOVERED		Present as compiler/lib/java/io/DataInputStream.java; a program asserts the full DataInput contract over a wrapped stream — DataOutputStream round-trip for every primitive, readFully/skipBytes, static readUTF(DataInput), EOFException on a truncated value.
22.12	The Class java.io.LineNumberInputStream	707	UNCOVERED		Present as compiler/lib/java/io/LineNumberInputStream.java; a program asserts that \\r and \\r\\n are delivered as a single '\\n', getLineNumber()'s counting rule (0 while reading line one, 1 after its terminator), setLineNumber offsets, and mark/reset restoring the remembered line number.
22.13	The Class java.io.PushbackInputStream	710	UNCOVERED		Present as compiler/lib/java/io/PushbackInputStream.java; a program asserts that unread(b) makes the next read() (and the first byte of read(b,off,len)) return b, that a second unread throws IOException, available()==inner+1 while a byte is pushed back, and markSupported()==false.
22.14	The Class java.io.StreamTokenizer	712	UNCOVERED		StreamTokenizer has no source; it is pure Java over a stream, needs no thread and no host capability — purely unwritten
22.15	The Class java.io.OutputStream	720	UNCOVERED		OutputStream.java present in compiler/lib/java/io/; a subclass implementing only write(int) can assert the specified defaults: write(b) == write(b,0,b.length), write(b,off,len) writes b[off]..b[off+len-1] one byte at a time in order, NPE on null b, IndexOutOfBoundsException on bad off/len, and flush()/close() returning silently.
22.16	The Class java.io.FileOutputStream	722	UNCOVERED		FileOutputStream.java present in compiler/lib/java/io/; a program can write bytes to a host file and read them back through FileInputStream, assert the low-8-bits-only rule of write(int), getFD() identity, and FileNotFoundException for an unopenable path.
22.17	The Class java.io.PipedOutputStream	725	N/A	The write half of the same pipe: it is only observable through a PipedInputStream read on another thread, and §17 is outside this target.	
22.18	The Class java.io.ByteArrayOutputStream	727	UNCOVERED		ByteArrayOutputStream.java present in compiler/lib/java/io/; fully in-memory, so a program can assert known answers for size(), reset(), toByteArray() contents and length, toString() zero-extension, toString(hibyte) == ((hibyte&0xff)<<8)|(buf[k]&0xff), and writeTo(this) doubling the buffer and terminating.
22.19	The Class java.io.FilterOutputStream	730	UNCOVERED		FilterOutputStream.java present in compiler/lib/java/io/; a recording OutputStream passed as `out` lets a program assert that each of write(int)/write(b)/write(b,off,len)/flush()/close() is forwarded verbatim to the contained stream.
22.20	The Class java.io.BufferedOutputStream	732	UNCOVERED		BufferedOutputStream.java present in compiler/lib/java/io/; with a recording sink a program can assert that bytes are held in buf until the buffer fills or flush() is called, that count stays in 0..buf.length, and that the sink finally receives exactly the bytes written in order.
22.21	The Class java.io.DataOutputStream	734	UNCOVERED		DataOutputStream.java present in compiler/lib/java/io/; a program can assert exact big-endian byte encodings for writeShort/writeChar/writeInt/writeLong/writeFloat/writeDouble, the modified-UTF-8 form of writeUTF, and that size()/written advances by 1/2/4/8/len as specified — plus round-trip through DataInputStream.
22.22	The Class java.io.PrintStream	738	UNCOVERED		PrintStream.java present in compiler/lib/java/io/; a program can capture the bytes into a ByteArrayOutputStream and assert the exact text of every print/println overload (including the four characters n,u,l,l for a null String), the '\\n' terminator, autoflush behaviour, NPE for a null char[], and that checkError() reports trouble instead of throwing IOException.
22.23	The Class java.io.RandomAccessFile	743	UNCOVERED		RandomAccessFile.java present in compiler/lib/java/io/; a program can assert seek/getFilePointer/length, that writes past the end extend the file, read() returning 0..255 then -1 at EOF, the DataInput/DataOutput round-trips, EOFException on a short read, IOException on writing an "r"-mode file, and IllegalArgumentException for a mode other than "r"/"rw".
22.24	The Class java.io.File	752	UNCOVERED		File.java present in compiler/lib/java/io/; a program can assert the pure pathname rules (separatorChar '/', getName/getPath/getParent/getAbsolutePath/isAbsolute, the two- and three-arg constructors and their NPEs), equals by path, hashCode == getPath().hashCode() ^ 1234321, toString, and the host-backed exists/isFile/isDirectory/length/mkdir/mkdirs/renameTo/delete/list.
22.25	The Interface java.io.FilenameFilter	759	UNCOVERED		FilenameFilter.java present in compiler/lib/java/io/; a program can implement accept(File,String) and assert that File.list(filter) returns exactly the entries for which accept returned true, and that accept is called with the receiving File and the bare name.
22.26	The Class java.io.FileDescriptor	760	UNCOVERED		FileDescriptor.java present in compiler/lib/java/io/; a program can assert that the in/out/err constants are non-null distinct descriptors, that valid() is true for an open FileOutputStream's getFD() and observe it after close().
22.27	The Class java.io.IOException	761	UNCOVERED		IOException.java present in compiler/lib/java/io/; a program can assert getMessage() == null for the no-arg form, the saved string for IOException(String), that it is a checked Exception, and that catch(IOException) catches every one of its four specified subclasses.
22.28	The Class java.io.EOFException	762	UNCOVERED		EOFException.java present in compiler/lib/java/io/; a program can assert both constructors' getMessage() results, that it is caught as an IOException, and that DataInputStream/RandomAccessFile readers throw it when end of file arrives before the required bytes.
22.29	The Class java.io.FileNotFoundException	763	UNCOVERED		FileNotFoundException.java present in compiler/lib/java/io/; a program can assert both constructors' getMessage() results, catchability as IOException, and that new FileInputStream/FileOutputStream on a nonexistent path throws it.
22.30	The Class java.io.InterruptedIOException	764	UNCOVERED		InterruptedIOException.java present in compiler/lib/java/io/; a program can construct it and assert the specified public field bytesTransferred defaulting to 0, both constructors' getMessage() results, and that it is caught as an IOException — only the thread-interrupt trigger is unreachable on this target, not the class contract.
22.31	The Class java.io.UTFDataFormatException	765	UNCOVERED		UTFDataFormatException.java present in compiler/lib/java/io/; a program can assert both constructors' getMessage() results, catchability as IOException, and that DataInputStream.readUTF over deliberately malformed modified-UTF-8 bytes throws it.
